semester_code,user_code,subject_code,score
201921,100019368,kor1,59
201921,100019368,eng1,57
201921,100019368,mat1,58
201921,100019368,his1,58
201921,100019368,phl1,58
201921,100019368,eco1,58
201921,100019368,phy1,57
201921,100019368,bio1,58
201921,100019368,for1,59
201921,100019369,kor1,37
201921,100019369,eng1,36
201921,100019369,mat1,36
201921,100019369,his1,38
201921,100019369,phl1,37
201921,100019369,eco1,35
201921,100019369,phy1,37
201921,100019369,bio1,37
201921,100019369,for1,38
201921,100019370,kor1,52
201921,100019370,eng1,51
201921,100019370,mat1,51
201921,100019370,his1,53
201921,100019370,phl1,52
201921,100019370,eco1,52
201921,100019370,phy1,51
201921,100019370,bio1,52
201921,100019370,for1,53
201921,100019371,kor1,38
201921,100019371,eng1,37
201921,100019371,mat1,37
201921,100019371,his1,39
201921,100019371,phl1,37
201921,100019371,eco1,37
201921,100019371,phy1,38
201921,100019371,bio1,38
201921,100019371,for1,39
201921,100019372,kor1,72
201921,100019372,eng1,70
201921,100019372,mat1,72
201921,100019372,his1,71
201921,100019372,phl1,70
201921,100019372,eco1,69
201921,100019372,phy1,70
201921,100019372,bio1,72
201921,100019372,for1,73
201921,100019373,kor1,29
201921,100019373,eng1,25
201921,100019373,mat1,25
201921,100019373,his1,30
201921,100019373,phl1,28
201921,100019373,eco1,27
201921,100019373,phy1,27
201921,100019373,bio1,28
201921,100019373,for1,27
201921,100019374,kor1,48
201921,100019374,eng1,47
201921,100019374,mat1,45
201921,100019374,his1,47
201921,100019374,phl1,47
201921,100019374,eco1,46
201921,100019374,phy1,45
201921,100019374,bio1,46
201921,100019374,for1,47
201921,100019375,kor1,43
201921,100019375,eng1,43
201921,100019375,mat1,42
201921,100019375,his1,44
201921,100019375,phl1,43
201921,100019375,eco1,42
201921,100019375,phy1,42
201921,100019375,bio1,42
201921,100019375,for1,44
201922,100018001,kor2,57
201922,100018001,eng2,56
201922,100018001,mat2,57
201922,100018001,his2,57
201922,100018001,phl2,58
201922,100018001,eco2,57
201922,100018001,phy2,56
201922,100018001,bio2,57
201922,100018001,for2,56
201922,100018002,kor2,26
201922,100018002,eng2,22
201922,100018002,mat2,25
201922,100018002,his2,24
201922,100018002,phl2,27
201922,100018002,eco2,29
201922,100018002,phy2,25
201922,100018002,bio2,27
201922,100018002,for2,25
201922,100018003,kor2,47
201922,100018003,eng2,44
201922,100018003,mat2,48
201922,100018003,his2,47
201922,100018003,phl2,47
201922,100018003,eco2,47
201922,100018003,phy2,46
201922,100018003,bio2,46
201922,100018003,for2,46
201922,100018004,kor2,38
201922,100018004,eng2,36
201922,100018004,mat2,39
201922,100018004,his2,37
201922,100018004,phl2,40
201922,100018004,eco2,40
201922,100018004,phy2,37
201922,100018004,bio2,38
201922,100018004,for2,38
201922,100018005,kor2,16
201922,100018005,eng2,12
201922,100018005,mat2,12
201922,100018005,his2,14
201922,100018005,phl2,15
201922,100018005,eco2,20
201922,100018005,phy2,14
201922,100018005,bio2,18
201922,100018005,for2,18
201922,100018006,kor2,57
201922,100018006,eng2,55
201922,100018006,mat2,57
201922,100018006,his2,57
201922,100018006,phl2,57
201922,100018006,eco2,57
201922,100018006,phy2,55
201922,100018006,bio2,56
201922,100018006,for2,56
201922,100018007,kor2,50
201922,100018007,eng2,48
201922,100018007,mat2,51
201922,100018007,his2,50
201922,100018007,phl2,49
201922,100018007,eco2,51
201922,100018007,phy2,49
201922,100018007,bio2,49
201922,100018007,for2,49
201922,100018008,kor2,41
201922,100018008,eng2,38
201922,100018008,mat2,42
201922,100018008,his2,40
201922,100018008,phl2,42
201922,100018008,eco2,43
201922,100018008,phy2,40
201922,100018008,bio2,40
201922,100018008,for2,41
201922,100018009,kor2,40
201922,100018009,eng2,38
201922,100018009,mat2,42
201922,100018009,his2,39
201922,100018009,phl2,42
201922,100018009,eco2,42
201922,100018009,phy2,39
201922,100018009,bio2,39
201922,100018009,for2,40
201922,100018010,kor2,40
201922,100018010,eng2,38
201922,100018010,mat2,41
201922,100018010,his2,39
201922,100018010,phl2,41
201922,100018010,eco2,42
201922,100018010,phy2,39
201922,100018010,bio2,39
201922,100018010,for2,40
201922,100018011,kor2,33
201922,100018011,eng2,32
201922,100018011,mat2,34
201922,100018011,his2,32
201922,100018011,phl2,36
201922,100018011,eco2,36
201922,100018011,phy2,32
201922,100018011,bio2,35
201922,100018011,for2,31
201922,100018012,kor2,52
201922,100018012,eng2,50
201922,100018012,mat2,52
201922,100018012,his2,52
201922,100018012,phl2,51
201922,100018012,eco2,53
201922,100018012,phy2,50
201922,100018012,bio2,51
201922,100018012,for2,52
201922,100018013,kor2,38
201922,100018013,eng2,36
201922,100018013,mat2,40
201922,100018013,his2,37
201922,100018013,phl2,40
201922,100018013,eco2,41
201922,100018013,phy2,38
201922,100018013,bio2,38
201922,100018013,for2,38
201922,100018014,kor2,79
201922,100018014,eng2,76
201922,100018014,mat2,79
201922,100018014,his2,75
201922,100018014,phl2,80
201922,100018014,eco2,76
201922,100018014,phy2,78
201922,100018014,bio2,75
201922,100018014,for2,76
201922,100018015,kor2,57
201922,100018015,eng2,56
201922,100018015,mat2,57
201922,100018015,his2,57
201922,100018015,phl2,58
201922,100018015,eco2,58
201922,100018015,phy2,56
201922,100018015,bio2,57
201922,100018015,for2,56
201922,100018016,kor2,67
201922,100018016,eng2,66
201922,100018016,mat2,69
201922,100018016,his2,64
201922,100018016,phl2,68
201922,100018016,eco2,66
201922,100018016,phy2,66
201922,100018016,bio2,64
201922,100018016,for2,64
201922,100018017,kor2,35
201922,100018017,eng2,33
201922,100018017,mat2,36
201922,100018017,his2,34
201922,100018017,phl2,38
201922,100018017,eco2,37
201922,100018017,phy2,35
201922,100018017,bio2,36
201922,100018017,for2,34
201922,100018018,kor2,35
201922,100018018,eng2,33
201922,100018018,mat2,36
201922,100018018,his2,34
201922,100018018,phl2,38
201922,100018018,eco2,37
201922,100018018,phy2,35
201922,100018018,bio2,36
201922,100018018,for2,34
201922,100018019,kor2,41
201922,100018019,eng2,38
201922,100018019,mat2,42
201922,100018019,his2,40
201922,100018019,phl2,42
201922,100018019,eco2,43
201922,100018019,phy2,40
201922,100018019,bio2,40
201922,100018019,for2,41
201922,100018020,kor2,34
201922,100018020,eng2,32
201922,100018020,mat2,35
201922,100018020,his2,33
201922,100018020,phl2,37
201922,100018020,eco2,36
201922,100018020,phy2,34
201922,100018020,bio2,35
201922,100018020,for2,32
201922,100018021,kor2,64
201922,100018021,eng2,62
201922,100018021,mat2,65
201922,100018021,his2,61
201922,100018021,phl2,64
201922,100018021,eco2,63
201922,100018021,phy2,62
201922,100018021,bio2,62
201922,100018021,for2,61
201922,100018022,kor2,63
201922,100018022,eng2,62
201922,100018022,mat2,64
201922,100018022,his2,60
201922,100018022,phl2,63
201922,100018022,eco2,62
201922,100018022,phy2,62
201922,100018022,bio2,61
201922,100018022,for2,61
201922,100018023,kor2,24
201922,100018023,eng2,20
201922,100018023,mat2,24
201922,100018023,his2,23
201922,100018023,phl2,26
201922,100018023,eco2,27
201922,100018023,phy2,23
201922,100018023,bio2,25
201922,100018023,for2,23
201922,100018024,kor2,35
201922,100018024,eng2,33
201922,100018024,mat2,35
201922,100018024,his2,34
201922,100018024,phl2,37
201922,100018024,eco2,37
201922,100018024,phy2,34
201922,100018024,bio2,36
201922,100018024,for2,34
201922,100018025,kor2,39
201922,100018025,eng2,37
201922,100018025,mat2,40
201922,100018025,his2,38
201922,100018025,phl2,41
201922,100018025,eco2,41
201922,100018025,phy2,38
201922,100018025,bio2,39
201922,100018025,for2,39
201922,100018026,kor2,76
201922,100018026,eng2,74
201922,100018026,mat2,77
201922,100018026,his2,74
201922,100018026,phl2,78
201922,100018026,eco2,74
201922,100018026,phy2,76
201922,100018026,bio2,74
201922,100018026,for2,74
201922,100018027,kor2,66
201922,100018027,eng2,64
201922,100018027,mat2,68
201922,100018027,his2,62
201922,100018027,phl2,65
201922,100018027,eco2,63
201922,100018027,phy2,64
201922,100018027,bio2,63
201922,100018027,for2,62
201922,100018028,kor2,23
201922,100018028,eng2,19
201922,100018028,mat2,22
201922,100018028,his2,22
201922,100018028,phl2,23
201922,100018028,eco2,26
201922,100018028,phy2,22
201922,100018028,bio2,24
201922,100018028,for2,22
201922,100018029,kor2,47
201922,100018029,eng2,45
201922,100018029,mat2,48
201922,100018029,his2,48
201922,100018029,phl2,47
201922,100018029,eco2,48
201922,100018029,phy2,46
201922,100018029,bio2,47
201922,100018029,for2,46
201922,100018030,kor2,66
201922,100018030,eng2,65
201922,100018030,mat2,68
201922,100018030,his2,62
201922,100018030,phl2,67
201922,100018030,eco2,65
201922,100018030,phy2,64
201922,100018030,bio2,63
201922,100018030,for2,63
201922,100018031,kor2,65
201922,100018031,eng2,62
201922,100018031,mat2,67
201922,100018031,his2,61
201922,100018031,phl2,65
201922,100018031,eco2,63
201922,100018031,phy2,63
201922,100018031,bio2,62
201922,100018031,for2,62
201922,100018032,kor2,39
201922,100018032,eng2,37
201922,100018032,mat2,40
201922,100018032,his2,38
201922,100018032,phl2,41
201922,100018032,eco2,41
201922,100018032,phy2,39
201922,100018032,bio2,39
201922,100018032,for2,40
201922,100018033,kor2,51
201922,100018033,eng2,49
201922,100018033,mat2,51
201922,100018033,his2,50
201922,100018033,phl2,50
201922,100018033,eco2,51
201922,100018033,phy2,49
201922,100018033,bio2,49
201922,100018033,for2,50
201922,100018034,kor2,62
201922,100018034,eng2,60
201922,100018034,mat2,63
201922,100018034,his2,60
201922,100018034,phl2,62
201922,100018034,eco2,61
201922,100018034,phy2,61
201922,100018034,bio2,60
201922,100018034,for2,60
201922,100018035,kor2,30
201922,100018035,eng2,29
201922,100018035,mat2,31
201922,100018035,his2,30
201922,100018035,phl2,33
201922,100018035,eco2,33
201922,100018035,phy2,30
201922,100018035,bio2,33
201922,100018035,for2,29
201922,100018036,kor2,34
201922,100018036,eng2,32
201922,100018036,mat2,34
201922,100018036,his2,33
201922,100018036,phl2,37
201922,100018036,eco2,36
201922,100018036,phy2,34
201922,100018036,bio2,35
201922,100018036,for2,32
201922,100018037,kor2,75
201922,100018037,eng2,73
201922,100018037,mat2,75
201922,100018037,his2,73
201922,100018037,phl2,76
201922,100018037,eco2,73
201922,100018037,phy2,75
201922,100018037,bio2,73
201922,100018037,for2,72
201922,100018038,kor2,67
201922,100018038,eng2,66
201922,100018038,mat2,70
201922,100018038,his2,65
201922,100018038,phl2,68
201922,100018038,eco2,66
201922,100018038,phy2,67
201922,100018038,bio2,65
201922,100018038,for2,65
201922,100018039,kor2,59
201922,100018039,eng2,57
201922,100018039,mat2,59
201922,100018039,his2,58
201922,100018039,phl2,59
201922,100018039,eco2,59
201922,100018039,phy2,57
201922,100018039,bio2,57
201922,100018039,for2,57
201922,100018040,kor2,32
201922,100018040,eng2,31
201922,100018040,mat2,34
201922,100018040,his2,32
201922,100018040,phl2,35
201922,100018040,eco2,35
201922,100018040,phy2,32
201922,100018040,bio2,34
201922,100018040,for2,31
201922,100018041,kor2,44
201922,100018041,eng2,42
201922,100018041,mat2,46
201922,100018041,his2,44
201922,100018041,phl2,45
201922,100018041,eco2,45
201922,100018041,phy2,43
201922,100018041,bio2,44
201922,100018041,for2,44
201922,100018042,kor2,82
201922,100018042,eng2,81
201922,100018042,mat2,80
201922,100018042,his2,77
201922,100018042,phl2,83
201922,100018042,eco2,80
201922,100018042,phy2,79
201922,100018042,bio2,79
201922,100018042,for2,77
201922,100018043,kor2,47
201922,100018043,eng2,46
201922,100018043,mat2,49
201922,100018043,his2,48
201922,100018043,phl2,48
201922,100018043,eco2,49
201922,100018043,phy2,46
201922,100018043,bio2,47
201922,100018043,for2,47
201922,100018044,kor2,51
201922,100018044,eng2,48
201922,100018044,mat2,51
201922,100018044,his2,50
201922,100018044,phl2,50
201922,100018044,eco2,51
201922,100018044,phy2,49
201922,100018044,bio2,49
201922,100018044,for2,50
201922,100018045,kor2,38
201922,100018045,eng2,36
201922,100018045,mat2,40
201922,100018045,his2,38
201922,100018045,phl2,40
201922,100018045,eco2,41
201922,100018045,phy2,38
201922,100018045,bio2,38
201922,100018045,for2,39
201922,100018046,kor2,53
201922,100018046,eng2,51
201922,100018046,mat2,53
201922,100018046,his2,53
201922,100018046,phl2,52
201922,100018046,eco2,54
201922,100018046,phy2,52
201922,100018046,bio2,52
201922,100018046,for2,53
201922,100018047,kor2,41
201922,100018047,eng2,39
201922,100018047,mat2,43
201922,100018047,his2,42
201922,100018047,phl2,43
201922,100018047,eco2,43
201922,100018047,phy2,41
201922,100018047,bio2,41
201922,100018047,for2,42
201922,100018048,kor2,8
201922,100018048,eng2,8
201922,100018048,mat2,2
201922,100018048,his2,10
201922,100018048,phl2,12
201922,100018048,eco2,11
201922,100018048,phy2,4
201922,100018048,bio2,11
201922,100018048,for2,9
201922,100018049,kor2,55
201922,100018049,eng2,53
201922,100018049,mat2,55
201922,100018049,his2,55
201922,100018049,phl2,55
201922,100018049,eco2,56
201922,100018049,phy2,54
201922,100018049,bio2,55
201922,100018049,for2,55
201922,100018050,kor2,58
201922,100018050,eng2,56
201922,100018050,mat2,58
201922,100018050,his2,57
201922,100018050,phl2,58
201922,100018050,eco2,58
201922,100018050,phy2,57
201922,100018050,bio2,57
201922,100018050,for2,56
201922,100018051,kor2,25
201922,100018051,eng2,21
201922,100018051,mat2,25
201922,100018051,his2,24
201922,100018051,phl2,26
201922,100018051,eco2,28
201922,100018051,phy2,25
201922,100018051,bio2,26
201922,100018051,for2,24
201922,100018052,kor2,55
201922,100018052,eng2,53
201922,100018052,mat2,55
201922,100018052,his2,55
201922,100018052,phl2,55
201922,100018052,eco2,55
201922,100018052,phy2,53
201922,100018052,bio2,55
201922,100018052,for2,54
201922,100018053,kor2,47
201922,100018053,eng2,44
201922,100018053,mat2,47
201922,100018053,his2,47
201922,100018053,phl2,47
201922,100018053,eco2,47
201922,100018053,phy2,45
201922,100018053,bio2,46
201922,100018053,for2,46
201922,100018054,kor2,58
201922,100018054,eng2,56
201922,100018054,mat2,57
201922,100018054,his2,57
201922,100018054,phl2,58
201922,100018054,eco2,58
201922,100018054,phy2,57
201922,100018054,bio2,57
201922,100018054,for2,56
201922,100018055,kor2,46
201922,100018055,eng2,43
201922,100018055,mat2,47
201922,100018055,his2,46
201922,100018055,phl2,46
201922,100018055,eco2,47
201922,100018055,phy2,45
201922,100018055,bio2,46
201922,100018055,for2,46
201922,100018056,kor2,57
201922,100018056,eng2,56
201922,100018056,mat2,57
201922,100018056,his2,57
201922,100018056,phl2,57
201922,100018056,eco2,57
201922,100018056,phy2,56
201922,100018056,bio2,56
201922,100018056,for2,56
201922,100018057,kor2,53
201922,100018057,eng2,51
201922,100018057,mat2,53
201922,100018057,his2,53
201922,100018057,phl2,52
201922,100018057,eco2,54
201922,100018057,phy2,52
201922,100018057,bio2,52
201922,100018057,for2,52
201922,100018058,kor2,64
201922,100018058,eng2,62
201922,100018058,mat2,65
201922,100018058,his2,61
201922,100018058,phl2,64
201922,100018058,eco2,63
201922,100018058,phy2,62
201922,100018058,bio2,62
201922,100018058,for2,62
201922,100018059,kor2,100
201922,100018059,eng2,98
201922,100018059,mat2,96
201922,100018059,his2,93
201922,100018059,phl2,99
201922,100018059,eco2,89
201922,100018059,phy2,100
201922,100018059,bio2,98
201922,100018059,for2,97
201922,100018060,kor2,51
201922,100018060,eng2,49
201922,100018060,mat2,51
201922,100018060,his2,51
201922,100018060,phl2,50
201922,100018060,eco2,52
201922,100018060,phy2,49
201922,100018060,bio2,50
201922,100018060,for2,50
201922,100018061,kor2,28
201922,100018061,eng2,27
201922,100018061,mat2,28
201922,100018061,his2,29
201922,100018061,phl2,30
201922,100018061,eco2,32
201922,100018061,phy2,29
201922,100018061,bio2,30
201922,100018061,for2,26
201922,100018062,kor2,71
201922,100018062,eng2,70
201922,100018062,mat2,73
201922,100018062,his2,70
201922,100018062,phl2,72
201922,100018062,eco2,70
201922,100018062,phy2,72
201922,100018062,bio2,69
201922,100018062,for2,70
201922,100018063,kor2,21
201922,100018063,eng2,15
201922,100018063,mat2,19
201922,100018063,his2,18
201922,100018063,phl2,21
201922,100018063,eco2,22
201922,100018063,phy2,19
201922,100018063,bio2,22
201922,100018063,for2,20
201922,100018064,kor2,43
201922,100018064,eng2,41
201922,100018064,mat2,44
201922,100018064,his2,42
201922,100018064,phl2,44
201922,100018064,eco2,44
201922,100018064,phy2,42
201922,100018064,bio2,42
201922,100018064,for2,42
201922,100018065,kor2,52
201922,100018065,eng2,49
201922,100018065,mat2,52
201922,100018065,his2,51
201922,100018065,phl2,50
201922,100018065,eco2,52
201922,100018065,phy2,50
201922,100018065,bio2,50
201922,100018065,for2,51
201922,100018066,kor2,55
201922,100018066,eng2,53
201922,100018066,mat2,55
201922,100018066,his2,55
201922,100018066,phl2,55
201922,100018066,eco2,56
201922,100018066,phy2,54
201922,100018066,bio2,55
201922,100018066,for2,55
201922,100018067,kor2,57
201922,100018067,eng2,55
201922,100018067,mat2,57
201922,100018067,his2,57
201922,100018067,phl2,57
201922,100018067,eco2,57
201922,100018067,phy2,55
201922,100018067,bio2,56
201922,100018067,for2,55
201922,100018068,kor2,45
201922,100018068,eng2,42
201922,100018068,mat2,46
201922,100018068,his2,44
201922,100018068,phl2,46
201922,100018068,eco2,46
201922,100018068,phy2,44
201922,100018068,bio2,45
201922,100018068,for2,45
201922,100018069,kor2,28
201922,100018069,eng2,27
201922,100018069,mat2,28
201922,100018069,his2,29
201922,100018069,phl2,30
201922,100018069,eco2,32
201922,100018069,phy2,28
201922,100018069,bio2,30
201922,100018069,for2,26
201922,100018070,kor2,32
201922,100018070,eng2,31
201922,100018070,mat2,33
201922,100018070,his2,31
201922,100018070,phl2,34
201922,100018070,eco2,34
201922,100018070,phy2,31
201922,100018070,bio2,34
201922,100018070,for2,31
201922,100018071,kor2,68
201922,100018071,eng2,67
201922,100018071,mat2,71
201922,100018071,his2,66
201922,100018071,phl2,69
201922,100018071,eco2,67
201922,100018071,phy2,68
201922,100018071,bio2,67
201922,100018071,for2,66
201922,100018072,kor2,51
201922,100018072,eng2,49
201922,100018072,mat2,52
201922,100018072,his2,51
201922,100018072,phl2,50
201922,100018072,eco2,52
201922,100018072,phy2,50
201922,100018072,bio2,50
201922,100018072,for2,50
201922,100018073,kor2,65
201922,100018073,eng2,62
201922,100018073,mat2,66
201922,100018073,his2,61
201922,100018073,phl2,64
201922,100018073,eco2,63
201922,100018073,phy2,63
201922,100018073,bio2,62
201922,100018073,for2,62
201922,100018074,kor2,25
201922,100018074,eng2,21
201922,100018074,mat2,25
201922,100018074,his2,24
201922,100018074,phl2,26
201922,100018074,eco2,28
201922,100018074,phy2,24
201922,100018074,bio2,26
201922,100018074,for2,24
201922,100018075,kor2,45
201922,100018075,eng2,43
201922,100018075,mat2,46
201922,100018075,his2,45
201922,100018075,phl2,46
201922,100018075,eco2,47
201922,100018075,phy2,44
201922,100018075,bio2,45
201922,100018075,for2,45
201922,100018076,kor2,89
201922,100018076,eng2,88
201922,100018076,mat2,86
201922,100018076,his2,86
201922,100018076,phl2,88
201922,100018076,eco2,85
201922,100018076,phy2,88
201922,100018076,bio2,89
201922,100018076,for2,89
201922,100018077,kor2,71
201922,100018077,eng2,70
201922,100018077,mat2,73
201922,100018077,his2,70
201922,100018077,phl2,73
201922,100018077,eco2,71
201922,100018077,phy2,72
201922,100018077,bio2,70
201922,100018077,for2,70
201922,100018078,kor2,38
201922,100018078,eng2,35
201922,100018078,mat2,38
201922,100018078,his2,37
201922,100018078,phl2,39
201922,100018078,eco2,39
201922,100018078,phy2,37
201922,100018078,bio2,37
201922,100018078,for2,37
201922,100018079,kor2,38
201922,100018079,eng2,35
201922,100018079,mat2,38
201922,100018079,his2,37
201922,100018079,phl2,39
201922,100018079,eco2,40
201922,100018079,phy2,37
201922,100018079,bio2,38
201922,100018079,for2,37
201922,100018080,kor2,67
201922,100018080,eng2,65
201922,100018080,mat2,68
201922,100018080,his2,63
201922,100018080,phl2,68
201922,100018080,eco2,65
201922,100018080,phy2,65
201922,100018080,bio2,64
201922,100018080,for2,64
201922,100018081,kor2,47
201922,100018081,eng2,45
201922,100018081,mat2,48
201922,100018081,his2,47
201922,100018081,phl2,47
201922,100018081,eco2,48
201922,100018081,phy2,46
201922,100018081,bio2,47
201922,100018081,for2,46
201922,100018082,kor2,34
201922,100018082,eng2,33
201922,100018082,mat2,35
201922,100018082,his2,34
201922,100018082,phl2,37
201922,100018082,eco2,37
201922,100018082,phy2,34
201922,100018082,bio2,36
201922,100018082,for2,33
201922,100018083,kor2,29
201922,100018083,eng2,27
201922,100018083,mat2,29
201922,100018083,his2,29
201922,100018083,phl2,30
201922,100018083,eco2,32
201922,100018083,phy2,29
201922,100018083,bio2,31
201922,100018083,for2,27
201922,100018084,kor2,44
201922,100018084,eng2,42
201922,100018084,mat2,45
201922,100018084,his2,43
201922,100018084,phl2,44
201922,100018084,eco2,45
201922,100018084,phy2,42
201922,100018084,bio2,43
201922,100018084,for2,43
201922,100018085,kor2,38
201922,100018085,eng2,36
201922,100018085,mat2,39
201922,100018085,his2,37
201922,100018085,phl2,40
201922,100018085,eco2,40
201922,100018085,phy2,37
201922,100018085,bio2,38
201922,100018085,for2,37
201922,100018086,kor2,69
201922,100018086,eng2,68
201922,100018086,mat2,71
201922,100018086,his2,67
201922,100018086,phl2,70
201922,100018086,eco2,68
201922,100018086,phy2,69
201922,100018086,bio2,67
201922,100018086,for2,67
201922,100018087,kor2,74
201922,100018087,eng2,71
201922,100018087,mat2,75
201922,100018087,his2,70
201922,100018087,phl2,74
201922,100018087,eco2,72
201922,100018087,phy2,74
201922,100018087,bio2,72
201922,100018087,for2,71
201922,100018088,kor2,45
201922,100018088,eng2,42
201922,100018088,mat2,46
201922,100018088,his2,44
201922,100018088,phl2,45
201922,100018088,eco2,46
201922,100018088,phy2,44
201922,100018088,bio2,45
201922,100018088,for2,45
201922,100018089,kor2,27
201922,100018089,eng2,25
201922,100018089,mat2,27
201922,100018089,his2,26
201922,100018089,phl2,29
201922,100018089,eco2,31
201922,100018089,phy2,27
201922,100018089,bio2,28
201922,100018089,for2,26
201922,100018090,kor2,74
201922,100018090,eng2,73
201922,100018090,mat2,75
201922,100018090,his2,73
201922,100018090,phl2,76
201922,100018090,eco2,73
201922,100018090,phy2,75
201922,100018090,bio2,72
201922,100018090,for2,72
201922,100018091,kor2,53
201922,100018091,eng2,51
201922,100018091,mat2,53
201922,100018091,his2,53
201922,100018091,phl2,52
201922,100018091,eco2,54
201922,100018091,phy2,52
201922,100018091,bio2,53
201922,100018091,for2,53
201922,100018092,kor2,54
201922,100018092,eng2,51
201922,100018092,mat2,54
201922,100018092,his2,53
201922,100018092,phl2,53
201922,100018092,eco2,54
201922,100018092,phy2,52
201922,100018092,bio2,53
201922,100018092,for2,53
201922,100018093,kor2,40
201922,100018093,eng2,38
201922,100018093,mat2,42
201922,100018093,his2,40
201922,100018093,phl2,42
201922,100018093,eco2,43
201922,100018093,phy2,40
201922,100018093,bio2,40
201922,100018093,for2,41
201922,100018094,kor2,23
201922,100018094,eng2,19
201922,100018094,mat2,23
201922,100018094,his2,22
201922,100018094,phl2,24
201922,100018094,eco2,26
201922,100018094,phy2,23
201922,100018094,bio2,25
201922,100018094,for2,22
201922,100018095,kor2,70
201922,100018095,eng2,69
201922,100018095,mat2,71
201922,100018095,his2,69
201922,100018095,phl2,71
201922,100018095,eco2,69
201922,100018095,phy2,71
201922,100018095,bio2,69
201922,100018095,for2,69
201922,100018096,kor2,41
201922,100018096,eng2,38
201922,100018096,mat2,42
201922,100018096,his2,40
201922,100018096,phl2,42
201922,100018096,eco2,43
201922,100018096,phy2,40
201922,100018096,bio2,40
201922,100018096,for2,41
201922,100018097,kor2,52
201922,100018097,eng2,49
201922,100018097,mat2,52
201922,100018097,his2,51
201922,100018097,phl2,50
201922,100018097,eco2,52
201922,100018097,phy2,50
201922,100018097,bio2,50
201922,100018097,for2,51
201922,100018098,kor2,50
201922,100018098,eng2,48
201922,100018098,mat2,50
201922,100018098,his2,50
201922,100018098,phl2,49
201922,100018098,eco2,51
201922,100018098,phy2,49
201922,100018098,bio2,49
201922,100018098,for2,49
201922,100018099,kor2,82
201922,100018099,eng2,82
201922,100018099,mat2,82
201922,100018099,his2,79
201922,100018099,phl2,83
201922,100018099,eco2,81
201922,100018099,phy2,81
201922,100018099,bio2,80
201922,100018099,for2,78
201922,100018100,kor2,4
201922,100018100,eng2,0
201922,100018100,mat2,0
201922,100018100,his2,5
201922,100018100,phl2,11
201922,100018100,eco2,7
201922,100018100,phy2,0
201922,100018100,bio2,9
201922,100018100,for2,8
201922,100018101,kor2,62
201922,100018101,eng2,59
201922,100018101,mat2,63
201922,100018101,his2,60
201922,100018101,phl2,62
201922,100018101,eco2,61
201922,100018101,phy2,61
201922,100018101,bio2,60
201922,100018101,for2,60
201922,100018102,kor2,67
201922,100018102,eng2,65
201922,100018102,mat2,69
201922,100018102,his2,64
201922,100018102,phl2,68
201922,100018102,eco2,65
201922,100018102,phy2,66
201922,100018102,bio2,64
201922,100018102,for2,64
201922,100018103,kor2,57
201922,100018103,eng2,55
201922,100018103,mat2,57
201922,100018103,his2,57
201922,100018103,phl2,57
201922,100018103,eco2,57
201922,100018103,phy2,55
201922,100018103,bio2,56
201922,100018103,for2,55
201922,100018104,kor2,58
201922,100018104,eng2,56
201922,100018104,mat2,58
201922,100018104,his2,57
201922,100018104,phl2,59
201922,100018104,eco2,58
201922,100018104,phy2,57
201922,100018104,bio2,57
201922,100018104,for2,56
201922,100018105,kor2,47
201922,100018105,eng2,45
201922,100018105,mat2,48
201922,100018105,his2,47
201922,100018105,phl2,47
201922,100018105,eco2,48
201922,100018105,phy2,46
201922,100018105,bio2,47
201922,100018105,for2,46
201922,100018106,kor2,22
201922,100018106,eng2,16
201922,100018106,mat2,19
201922,100018106,his2,21
201922,100018106,phl2,21
201922,100018106,eco2,23
201922,100018106,phy2,21
201922,100018106,bio2,22
201922,100018106,for2,20
201922,100018107,kor2,66
201922,100018107,eng2,63
201922,100018107,mat2,67
201922,100018107,his2,62
201922,100018107,phl2,65
201922,100018107,eco2,63
201922,100018107,phy2,63
201922,100018107,bio2,63
201922,100018107,for2,62
201922,100018108,kor2,46
201922,100018108,eng2,44
201922,100018108,mat2,47
201922,100018108,his2,47
201922,100018108,phl2,47
201922,100018108,eco2,47
201922,100018108,phy2,45
201922,100018108,bio2,46
201922,100018108,for2,46
201922,100018109,kor2,34
201922,100018109,eng2,33
201922,100018109,mat2,35
201922,100018109,his2,33
201922,100018109,phl2,37
201922,100018109,eco2,37
201922,100018109,phy2,34
201922,100018109,bio2,35
201922,100018109,for2,33
201922,100018110,kor2,37
201922,100018110,eng2,35
201922,100018110,mat2,37
201922,100018110,his2,37
201922,100018110,phl2,39
201922,100018110,eco2,39
201922,100018110,phy2,36
201922,100018110,bio2,37
201922,100018110,for2,36
201922,100018111,kor2,47
201922,100018111,eng2,45
201922,100018111,mat2,49
201922,100018111,his2,48
201922,100018111,phl2,47
201922,100018111,eco2,48
201922,100018111,phy2,46
201922,100018111,bio2,47
201922,100018111,for2,47
201922,100018112,kor2,38
201922,100018112,eng2,35
201922,100018112,mat2,37
201922,100018112,his2,37
201922,100018112,phl2,39
201922,100018112,eco2,39
201922,100018112,phy2,37
201922,100018112,bio2,37
201922,100018112,for2,36
201922,100018113,kor2,80
201922,100018113,eng2,78
201922,100018113,mat2,80
201922,100018113,his2,76
201922,100018113,phl2,80
201922,100018113,eco2,78
201922,100018113,phy2,78
201922,100018113,bio2,77
201922,100018113,for2,76
201922,100018114,kor2,54
201922,100018114,eng2,52
201922,100018114,mat2,54
201922,100018114,his2,54
201922,100018114,phl2,54
